product_id,name,category,brand,price,currency,cost,rating,review_count,stock_qty,is_active,description,created_at
P00667,Children's Book AM-286,Books,UrbanStyle,23.61,EUR,15.53,4.5,17,2298,True,Same series nearly member happen everybody action ten up discussion significant happy discuss me fear.,2024-06-10 20:58:57
P00668,Jeans Bl-296,Clothing,BoschHome,202.65,CAD,128.42,3.7,13,4086,True,Police above gun dream sound surface lose full effect off sign relationship business then same fight.,2024-04-26 13:07:46
P00669,Water Bottle Jk-782,Sports,NaturaCare,2.15,EUR,1.03,4.5,16,1000,True,Character myself country number happen week on lot.,2024-05-16 00:51:51
P00670,Cycling Helmet lu-742,Sports,NikeGear,8196.98,INR,4011.77,4.3,7,2746,True,Activity determine space television law manage manage tax recognize court generation matter traditional throw field can.,2024-05-23 15:33:45
P00671,Jump Rope wa-790,Sports,UrbanStyle,156.58,CAD,85.71,4.8,21,1460,True,Above behavior hot must discussion play new fly dream history else series.,2024-02-05 18:41:44
P00672,Card Game yJ-723,Toys,AmazonBasics,5.66,CAD,1.98,4.4,14,2824,True,Shake identify let project tax act evidence financial walk prevent research onto respond put.,2024-03-03 15:45:25
P00673,Play-Doh RF-876,Toys,BoschHome,35.97,AUD,15.8,4.1,13,4673,True,Successful police line door direction computer oil inside stock rise.,2024-04-18 06:50:39
P00674,Blender kf-677,Home & Kitchen,ApexFit,31.06,CAD,13.26,4.2,10,3796,True,Treatment worker to enough than break a myself to teach only red.,2024-06-19 23:49:18
P00675,Moisturiser sc-903,Beauty,PhilipsCo,11.03,CAD,4.88,4.3,8,4373,True,Rise describe bring behavior general affect game face low lawyer single on vote.,2024-06-19 12:33:25
P00676,Perfume sk-438,Beauty,CorePlus,12.02,GBP,7.79,3.8,6,2594,True,Responsibility federal local story black anything well office hot thing gun purpose go game change north.,2024-01-13 23:09:55
P00677,Fiction Novel JG-797,Books,SamsungPro,8.62,GBP,3.91,3.8,10,424,True,Charge hold office fast full wall quite serve oil participant election rate more give.,2024-05-02 04:59:05
P00678,Remote Control Car rX-191,Toys,UrbanStyle,191.0,USD,80.38,4.3,7,670,True,Activity its rich rock consider tend practice television attack mind use site live.,2024-05-23 12:14:28
P00679,T-Shirt Wc-858,Clothing,AmazonBasics,419.52,BRL,225.1,4.3,15,3774,True,Should kitchen key lay other life series day north stay certain development life contain seat serve.,2024-06-12 16:51:49
P00680,Hoodie Bg-783,Clothing,LenovoTech,159.44,SGD,106.87,4.6,13,2697,True,Attorney size area just draw group candidate others common produce allow much too.,2024-06-24 09:21:00
P00681,Serum Cq-340,Beauty,CorePlus,62.7,EUR,27.54,3.1,9,1895,True,Explain clearly cover walk drop skin democratic operation discover.,2024-06-10 10:56:33
P00682,Dress hX-517,Clothing,AmazonBasics,14.57,CAD,5.52,4.0,14,3284,True,Here skin sport threat strong weight help world else difficult true.,2024-02-19 08:00:32
P00683,Scarf Sw-339,Clothing,NikeGear,26.46,SGD,12.75,4.2,3,953,True,Partner pressure course join they follow cell figure carry gas lot strong almost.,2024-06-10 13:44:02
P00684,Monitor Ni-962,Electronics,VividHue,4489.06,INR,2812.98,4.5,7,3630,True,Technology enter most stock from mother sister future blood which place share.,2024-04-05 20:01:16
P00685,Keyboard Kw-330,Electronics,TruBlend,9.76,USD,5.4,4.4,11,3485,True,Situation eight gun white toward morning according easy know set few car four ahead news.,2024-06-17 11:31:29
P00686,Dumbbells Ik-849,Sports,UrbanStyle,335.77,BRL,218.99,3.9,13,406,True,Nearly point land however quickly among reveal week collection eat avoid lose top.,2024-03-22 17:52:15
P00687,Sunscreen Kr-544,Beauty,SwiftPeak,20.57,GBP,14.5,4.4,18,3955,True,Perform response for husband increase decade option office.,2024-06-23 09:07:28
P00688,Knife Set WY-812,Home & Kitchen,NaturaCare,1891.36,INR,1216.68,4.3,4,3534,True,Music line modern low turn mind data something baby.,2024-02-04 20:32:59
P00689,Jeans Pi-604,Clothing,SwiftPeak,67.42,USD,38.66,3.8,9,123,True,South note something community stage listen project hot feel.,2024-06-24 15:45:30
P00690,Moisturiser Tu-232,Beauty,ZenithWorks,4291.28,INR,2285.26,3.6,24,1770,True,Across crime consumer news according above food reduce condition maintain full bad voice.,2024-01-21 15:21:52
P00691,Lipstick jK-367,Beauty,NikeGear,114.71,BRL,41.85,4.5,9,4825,True,Race room prevent about rich major father water at.,2024-06-08 00:21:10
P00692,Jump Rope Ce-466,Sports,ZenithWorks,143.58,CAD,102.54,4.4,8,4495,True,Morning people probably receive area thousand image capital letter practice adult.,2024-05-16 13:13:10
P00693,Moisturiser Vr-168,Beauty,ApexFit,10.33,EUR,5.08,4.2,6,1801,True,Green if quite language every stay discover return.,2024-02-05 09:06:01
P00694,Play-Doh uL-577,Toys,VividHue,304.71,BRL,123.81,4.7,16,1187,True,Loss training game same use source cut of.,2024-05-17 05:18:48
P00695,Travel Guide OQ-017,Books,BoschHome,47.34,GBP,28.25,4.1,6,3355,True,Medical management top read democratic movement popular international somebody ten friend within.,2024-02-06 11:32:09
P00696,Moisturiser zn-518,Beauty,AmazonBasics,19.2,GBP,8.74,4.5,1,169,True,Director husband away score mother matter between plant according.,2024-03-19 19:14:23
P00697,Foundation ru-637,Beauty,VividHue,61.94,SGD,35.1,3.3,9,2704,False,And blood it participant suggest low car pay go number animal summer.,2024-06-06 11:59:27
P00698,Puzzle Ki-458,Toys,PhilipsCo,8.72,EUR,4.95,4.4,14,1327,True,Near result call dinner change north success story offer.,2024-01-08 05:56:10
P00699,Blender RW-975,Home & Kitchen,ZenithWorks,112.63,SGD,58.0,4.0,9,4795,True,Senior one measure order billion movement visit training trial specific.,2024-01-24 14:17:51
P00700,Dumbbells OY-001,Sports,LenovoTech,37.44,CAD,24.69,4.0,14,3378,True,Investment decision page kitchen executive close affect skin.,2024-05-15 04:35:24
P00701,Moisturiser kC-701,Beauty,LenovoTech,15.51,GBP,6.95,3.3,9,4228,True,,2024-04-15 05:54:11
P00702,Stuffed Animal mS-706,Toys,VividHue,144.65,AUD,74.64,3.9,3,2409,True,Store least receive book social finally contain no life draw include history.,2024-03-17 17:36:08
P00703,Self-Help Book rf-242,Books,VividHue,15.06,EUR,8.27,3.6,15,2678,True,Over military nation really concern president weight whose trip road dog under.,2024-02-15 07:07:17
P00704,Monitor xQ-541,Electronics,VividHue,7.45,EUR,4.44,4.4,11,63,True,Remain leave commercial seem father play culture third teacher performance leg many page.,2024-04-20 23:08:31
P00705,Gloves Ot-206,Clothing,NaturaCare,9.42,SGD,6.03,4.1,2,1443,True,Gun book tough sell surface development million put amount church trouble another.,2024-04-26 03:58:23
P00706,Cookware Set Tg-361,Home & Kitchen,NikeGear,82.55,CAD,40.95,4.5,24,934,True,Establish move affect father fall ok industry anything air anyone.,2024-02-20 16:54:29
P00707,Travel Guide ei-037,Books,ApexFit,12.51,CAD,7.37,4.0,12,369,True,Act assume recognize lot long camera these if reason why street.,2024-03-10 12:26:09
P00708,Resistance Bands RC-938,Sports,VividHue,15911.99,INR,6455.91,4.7,9,3338,True,Hand order type determine site discuss other be whatever.,2024-02-20 03:20:11
P00709,Coffee Maker hB-005,Home & Kitchen,CorePlus,3.26,GBP,2.27,3.7,12,2772,True,Window treatment quickly chance drop want box least standard how treatment else whether foreign occur small.,2024-01-19 23:09:55
P00710,Laptop oy-271,Electronics,NikeGear,243.85,SGD,119.91,5.0,12,4513,True,Plant miss call particular development without particularly.,2024-06-09 03:54:52
P00711,Conditioner ux-111,Beauty,TruBlend,55.22,SGD,34.23,3.8,15,4636,True,Large fill citizen much drug soldier seven seven pattern range treatment.,2024-02-10 08:55:37
P00712,Sunscreen XW-426,Beauty,PhilipsCo,45.99,AUD,16.44,4.7,15,1730,True,Skin something bar good tell after collection issue tree score let single idea action.,2024-05-20 10:57:08
P00713,Science Kit HK-221,Toys,ApexFit,95.42,BRL,40.64,4.7,11,2017,True,Century none off reflect player it success image ten population.,2024-05-30 00:23:32
P00714,Running Shoes Cw-092,Sports,NikeGear,75.52,AUD,40.04,4.4,13,3649,True,Certainly me economic scene foot employee voice research exist political by.,2024-04-17 17:49:44
P00715,Resistance Bands NR-326,Sports,BoschHome,158.49,BRL,106.97,3.4,12,4702,True,Manage century relate article item wear specific environment number perform figure discuss off onto everyone table.,2024-02-18 20:57:22
P00716,Headphones gi-731,Electronics,BoschHome,99.81,USD,54.4,3.6,13,1511,True,Tend social read company light really free cup still step better determine after loss everyone eat.,2024-03-02 19:34:02
P00717,Speaker wB-196,Electronics,VividHue,34.15,EUR,23.7,4.8,14,3826,True,Anything worry institution big condition fall little effect plant much.,2024-02-15 09:22:24
P00718,Tennis Racket rP-523,Sports,ApexFit,38.49,USD,20.36,4.0,3,860,True,Research learn area discover and trouble hundred by start force.,2024-01-19 05:12:51
P00719,Air Fryer MM-138,Home & Kitchen,NikeGear,21.18,EUR,11.26,4.1,17,1596,True,Maintain bed water food teacher approach onto.,2024-03-01 23:07:08
P00720,Boots Qt-940,Clothing,TruBlend,42.54,CAD,16.77,4.7,10,4084,True,Plant recognize event charge positive reach federal game figure bad per.,2024-03-16 15:43:21
P00721,Laptop Gm-389,Electronics,CorePlus,68.93,AUD,44.6,2.8,20,1226,True,Spend task capital discussion song along main might only such state run.,2024-02-12 06:13:12
P00722,Science Kit YY-640,Toys,SamsungPro,8.09,SGD,3.57,4.4,14,1450,True,Tough glass sea role financial which use wind pattern themselves body reality.,2024-05-30 16:19:58
P00723,Comic Book hp-376,Books,UrbanStyle,6.79,GBP,4.64,4.6,5,2932,True,Group we thus hot something community method power wonder important admit six.,2024-01-11 05:41:56
P00724,Lipstick Ha-791,Beauty,ZenithWorks,94.7,CAD,65.06,4.1,10,2136,True,Seat care system provide their price through respond down.,2024-04-27 02:41:08
P00725,Remote Control Car yK-552,Toys,UrbanStyle,36.15,EUR,25.27,3.8,6,1234,True,Across single leader vote fine eye area parent process.,2024-02-17 01:29:10
P00726,LEGO Set Rl-658,Toys,ZenithWorks,42.15,AUD,22.87,3.9,0,4938,True,Speak property information knowledge theory fill rate realize institution tree measure seat or body.,2024-01-02 16:26:15
P00727,Moisturiser Le-710,Beauty,LenovoTech,45.87,CAD,27.55,3.8,0,1604,True,Trouble she individual benefit anyone describe chance store.,2024-06-22 17:51:59
P00728,Gloves cd-043,Clothing,LenovoTech,63.76,CAD,40.68,4.6,13,1246,True,May better order although son time prevent history during mission imagine meet remain safe become.,2024-05-29 20:54:24
P00729,Tablet OT-684,Electronics,ApexFit,15.25,GBP,6.08,4.2,7,2699,True,Usually us animal go along option free hundred news serve herself compare.,2024-06-04 12:50:09
P00730,History Book Sz-866,Books,SwiftPeak,12.02,GBP,6.88,2.2,12,4931,True,Activity we research church ability point network.,2024-04-01 07:43:33
P00731,Resistance Bands Nj-188,Sports,ApexFit,54.78,CAD,19.87,4.1,8,3231,True,Language place leader goal executive letter development right sit where develop.,2024-04-26 02:01:24
P00732,Serum fG-414,Beauty,VividHue,61.88,BRL,33.05,3.8,19,3185,True,Page weight minute out pick now billion effort with parent daughter left bag.,2024-03-18 15:52:07
P00733,Stuffed Animal uz-328,Toys,AmazonBasics,39.35,GBP,16.03,4.6,6,2289,True,Lose nor want her middle individual head than front man big interesting great.,2024-04-11 05:30:38
P00734,Jacket SB-914,Clothing,TruBlend,5.55,EUR,2.32,4.3,10,4119,True,Go parent half I young eat seek.,2024-05-08 10:42:31
P00735,Shampoo fB-303,Beauty,SamsungPro,85.27,EUR,41.36,4.1,12,4402,True,Any personal keep open chair rest care more which investment serve degree side region.,2024-05-23 02:06:07
P00736,Lipstick Md-179,Beauty,NikeGear,264.01,BRL,134.65,4.1,21,1763,True,Some adult customer her reach loss option claim indeed he natural pull actually billion.,2024-03-06 13:40:44
P00737,Tennis Racket aT-421,Sports,VividHue,57.75,SGD,33.53,4.5,21,3688,True,Professor catch heart stand front agency around garden operation all year.,2024-05-30 12:33:15
P00738,Keyboard Fw-202,Electronics,TruBlend,81.39,EUR,30.73,3.5,7,4503,True,Program only nearly decade suggest husband leader.,2024-04-30 17:37:21
P00739,Cookware Set kx-884,Home & Kitchen,NaturaCare,267.93,AUD,143.71,4.3,7,2680,True,Member career help hot actually sometimes sign eat detail provide agree oil fact fine past.,2024-01-09 23:02:05
P00740,Bedsheet Set Xb-241,Home & Kitchen,LenovoTech,139.72,AUD,58.34,4.6,30,1707,True,View worry man wind everyone join nothing which include wrong including hold mention market crime between.,2024-05-06 08:04:21
P00741,Foundation He-564,Beauty,GlobalEdge,26.09,BRL,14.67,4.3,13,4396,True,Sometimes church front laugh force identify above camera also difference west although him life table wish.,2024-04-24 00:17:09
P00742,Science Kit FD-491,Toys,VividHue,9.21,USD,5.4,3.8,18,184,True,Continue bad hard nor analysis energy type surface.,2024-03-24 05:38:56
P00743,Blender FK-850,Home & Kitchen,VividHue,24.11,CAD,13.4,4.0,2,4729,True,Sign medical traditional front include issue report song sure.,2024-05-15 02:29:34
P00744,Lipstick qX-252,Beauty,AmazonBasics,45.89,SGD,28.6,4.1,6,1297,True,Often maintain network side magazine pass on high create bar.,2024-05-08 11:17:16
P00745,Coffee Maker oV-191,Home & Kitchen,CorePlus,75.02,SGD,35.57,4.3,14,796,True,List particularly stop special talk example field address civil.,2024-02-29 09:22:56
P00746,Science Kit ap-800,Toys,SamsungPro,16.03,USD,10.15,4.9,10,1099,True,Really chance Mr student course audience than doctor baby happen difficult.,2024-03-11 08:43:53
P00747,Children's Book yj-075,Books,ZenithWorks,54.29,CAD,27.69,3.7,12,1185,True,Study the tree all check quickly piece speech.,2024-06-20 06:05:18
P00748,Dumbbells ZT-208,Sports,ApexFit,1293.04,INR,684.21,3.2,12,3651,True,Small page eat off according be enough us small them nothing.,2024-06-02 01:33:27
P00749,Yoga Mat pA-635,Sports,TruBlend,1493.31,INR,880.75,4.0,19,772,True,Store sport sound past safe suggest her price out.,2024-04-22 11:42:34
P00750,Bedsheet Set Kx-541,Home & Kitchen,UrbanStyle,40.31,BRL,14.38,4.0,10,3573,True,Risk important need since face why determine bad behavior sense middle.,2024-04-14 13:01:46
P00751,Coffee Maker lo-180,Home & Kitchen,CorePlus,13.15,USD,7.78,4.5,14,4425,True,Want yourself none billion act work TV recently.,2024-03-31 06:11:23
P00752,Action Figure eD-806,Toys,SamsungPro,8.57,USD,4.96,4.6,10,3989,True,Church player knowledge onto able find although guess ability seat.,2024-01-27 07:59:41
P00753,Blender fJ-445,Home & Kitchen,BoschHome,62.03,BRL,28.82,4.6,7,2680,True,Southern total law fast stage learn defense.,2024-05-02 06:19:28
P00754,Dumbbells ms-705,Sports,SwiftPeak,87.38,EUR,33.36,2.8,9,384,True,Cup enjoy southern several hope fire by.,2024-02-23 21:32:49
P00755,Board Game pD-949,Toys,SamsungPro,12.81,USD,4.91,3.6,5,4212,True,Leader product line environmental area rise agree Democrat year.,2024-06-26 14:39:16
P00756,Sunscreen XX-597,Beauty,NaturaCare,626.32,CAD,433.16,3.5,9,3275,True,Enter peace oil TV moment about wall east blood director security your eye control.,2024-05-21 15:09:22
P00757,Cycling Helmet ja-383,Sports,CorePlus,4506.51,INR,2726.59,4.7,11,1796,True,Identify feel above history difference interview speak go wait reflect news girl understand however because student.,2024-01-07 05:38:43
P00758,Air Fryer Iw-603,Home & Kitchen,NaturaCare,36.65,EUR,14.55,3.6,10,72,True,Ago move image forward imagine behind focus how.,2024-04-19 04:59:22
P00759,Shorts WQ-050,Clothing,ZenithWorks,19.09,CAD,9.2,4.7,7,3378,True,Use again exactly fact minute less feel no simple player staff opportunity meeting.,2024-05-25 11:47:48
P00760,Cookware Set nH-641,Home & Kitchen,CorePlus,331.55,BRL,188.72,4.7,17,848,True,Attorney activity power if blood write TV lay life send know wear she develop lose.,2024-04-28 16:45:59
P00761,Biography dj-367,Books,SamsungPro,18.62,USD,12.27,3.4,3,1692,True,Traditional other speak staff various know billion use available blood region institution appear already pattern.,2024-04-27 13:08:35
P00762,Lipstick oH-410,Beauty,NaturaCare,3108.77,INR,1138.29,3.9,13,1961,True,Two environmental family war special free option language dinner.,2024-06-17 04:59:16
P00763,Science Book Vf-657,Books,UrbanStyle,428.41,USD,187.45,4.2,10,3664,True,Program million professional room world understand hear class nothing board.,2024-02-04 03:28:59
P00764,Scarf iO-918,Clothing,ZenithWorks,30.08,USD,20.43,4.6,11,4941,True,Stand risk growth trade theory serious find.,2024-05-16 10:26:17
P00765,Jump Rope Kd-619,Sports,ZenithWorks,104.51,USD,36.93,3.4,9,4206,True,On his identify girl rest response whatever party positive lead billion lawyer which than shake reason.,2024-01-21 21:30:15
